song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Bitter Bad,Melanie,,2tMJAOWb2Qe9oJeMGZ5n5q,10,2015-09-25,day,0.572,0.596,3,-10.884,1,0.0294,0.406,0.0,0.222,0.943,139.984,4,153573,"It's bitter bad, heartsick sad\nWhen the one that you love has lost the feel for you\nIf you do me wrong\nI'll put your first and last name in my rock 'n' roll song\nIt's bitter bad, he's got the nerve to get mad\nWhen it's he who lost the feel for you\nOh what a life, what a mean low down world\nYou've been doing my stuff with another girl\nYou've been doing my stuff with another girl\nIt's bitter bad, he's got the nerve to get mad\nWhen it's he who lost the feel for you\nOh what a life, what a mean low down world\nYou've been doing my stuff with another girl\nYou've been doing my stuff with another girl\nIf you do me wrong\nI'll put your first and last name in my rock 'n' roll song\nIt's bitter bad, heartsick sad\nWhen the one that you love has lost the feel for you\nWhen the one that you love has lost the feel for you\nWhen the one that you love don't love you anymore\nWhen the one that you love has lost the feel for you"
Down And Out In New York City,James Brown,The J.B.'s,0jOnm3CL79MflZQSZiimpg,44,1973-01-01,day,0.538,0.535,1,-11.327,1,0.0756,0.6,0.000126,0.122,0.835,173.67,4,283493,"[Intro]\nSay brother, can I borrow a thin, brother\nYou know, a dime?\nSay, say, say, sis\nSure would like to some dimes for me\nSo I can get this cup of coffee\nCop me a snack or something\nI guess I better quit trying to be hip and get on down\nHey man, like, you know....\n[Verse 1]\nI was born in New York City on a Monday\nIt seems I was out shining shoes by Tuesday noon\nAll the fat cats, in the bad hats doing me a real big favor\nGot the fat cats, in the bad hats laying it on real good\n[Abbreviated Chorus]\n""Here's a dime, boy. Give me a shine, boy.""\n[Verse 2]\nWhen the cold wind comes, it lives at New York City\nAnd the street's no place to be but there you are\nSo you try hard, or you die hard\nNo one really gives a good damn\nYou try hard, and you die hard\nNo one gives a damn\n[Chorus]\n""Here's a dime boy. Give me a shine, boy.""\nDown and out in New York City\nAin't nowhere to be, but where can you go?\nWhen you're down and out in New York City\n[Bridge]\nI'm never, never, never gonna get that way again\nNo, no, no\nNo, no, not me\nWhen you need a friend...\nNeed to have a...\nWhen you want a friend...\n[Verse 2]\nGoing to get myself together until the morning\nGoing to leave it all like one bad dream\nAll the fat cats in the bad hats doing me a real big favor\nGot the fat cats in the bad hats laying it on real good"
Let Your Yeah Be Yeah,Brownsville Station,,0pcp9kETdrLJBVzTG0xn7l,10,1973,year,0.849,0.73,9,-10.696,1,0.0514,0.741,8.1e-05,0.123,0.966,129.15,4,217200,"You keep telling me yes\nBut you don't mean it\nYou keep telling me no\nAnd try to lean it\nYou're giving me buts and maybe\nYou know this will drive me crazy\nWhy can't you tell it like it is\nLet your yeah be yeah and your no be no, now\nLet your yeah be yeah and your no be no, now\nBecuse I'm on my guard and I'm watching you from head to toe\nYou better let your yeah be yeah and your no be no\nYou wear a plastic smile\nI know by you eyes\nYou speak with indefinite style\nYou're telling me lies\nYou've got to face reality\nWhat is wrong with you and me\nWhy can't you free your honesty\nLet your yeah be yeah and your no be no, now\nLet your yeah be yeah and your no be no, now\nBecuse I'm on my guard and I'm watching you from head to toe\nYou better let your yeah be yeah and your no be no"
Superman,Donna Fargo,,78gI8beWZAdnAht7mKW7t1,15,1998-12-29,day,0.607,0.668,11,-11.682,1,0.039,0.503,3.68e-06,0.333,0.96,99.645,4,147173,"Superman, Superman, Superman\nAnd there you go pickin' on me again\nPushin me to the very end\nTellin me to move another mountain\nWell just cause you can walk on water\nThat ain't no sign I can\nYou know your mama should have named you Superman\nSuperman, Superman, Superman\nNow lets go through this one more time\nYou do your thing and I'll do mine\nWell, honey, baby\nWe got to draw the line\nCause your hang-up is a messin' with mine\nAll I can do is the best I can to change the way\nThat you can't stand\nAnd if it ain't good enough for superman\nHe ain't good enough for me...\nSuperman, Superman, Superman\nSo you don't have to rub it in\nJust cause your right and I'm wrong again\nSometimes right is just as wrong as wrong is\nAnd I ain't never gonna learn to make it rain\nAnd I wouldn't if I could for all the wool in Spain\nSo you go right ahead and do it, do it Superman\nSuperman, Superman, Superman\nNow let's go through this one more time\nYou do your thing and I'll do mine\nWell, honey baby\nWe got to draw the line\nCause your hang-up is a messin with mine"
Cook with Honey,Judy Collins,Mark Abramson,20cU9dg5zHpOvNV9nKyFqZ,19,2001-08-21,day,0.488,0.378,2,-11.727,1,0.0301,0.891,0.0,0.101,0.753,148.34,4,211267,"Muffin warm and basket brown\nSmiling faces gathered round our dinner table\nClose together, hand in hand\n[Chorus]\nI always cook with honey\nTo sweeten up the night\nWe always cook with honey\nTell me, hows your appetite\nFor some sweet love\nFind in favor with your neighbor\nWell, it can be so fine\nIts easier than pie to be kind\nWe've been searching for so long\nNow our house has turned into a home\n[Chorus]\nWell, our door is always open\nAnd there's surely room for more\nCooking where there's good love\nIs never any chore\nSome come to get to know us\nThere'll be a place set just for you\nSweet wine before dinner\nThat is surely bound to soothe\n[Chorus]"
"Mama Was A Rock And Roll Singer, Papa Used To Write All Her Songs Part 1",Sonny,,,,,,,,,,,,,,,,,,,
Delta Queen,Don Fardon,,78lPM8JSGllph3oQZ1p87h,2,2009-11-30,day,0.569,0.708,7,-11.656,0,0.0357,0.317,0.213,0.49,0.708,113.493,4,194826,
If I Could Only Be Sure,Nolan Porter,,3X9MzewfAXyBbdPuWQDJUa,52,1972-05-15,day,0.756,0.578,5,-11.833,1,0.0338,0.0164,0.122,0.0829,0.801,123.311,4,201533,"If I could only be sure that you love me baby\nIf I could only be sure that you love me darling\nI'd climb the highest mountains, I'd swim the deepest sea\nI'd take on all your misery to make you happy\nI'd turn my world upside down\nI'd turn my smile back into frowns\nI'd do anything at all\nIf you'd only let me love you baby\nJust to let me love you baby\nIf I could read your mind so you love me darling\nIf I could read your heart so you never leave me\nThere isn't anything I wouldn't do for you\nI'd give my life for you baby, yes I would\nI'd turn my world upside down\nI'd turn my smile back into frowns\nI'd do anything at all\nIf you'd only let me love you baby\nLet me, let me love you baby\nI'd turn my world upside down\nI'd turn my smile all into frowns\nI'd do anything at all\nIf you'd only let me love you baby\nJust to let me, let me love you baby\nLet me love you baby\nLet me, let me love you baby\n(Love you baby)\n(Just to love you baby)"
Friend And A Lover,The Partridge Family Starring Shirley Jones,,,,,,,,,,,,,,,,,,,
Last Song,Edward Bear,,7cbYx1iSCstX5W0YkKDK0c,44,1973-01-20,day,0.554,0.62,6,-8.13,1,0.0456,0.403,0.0,0.128,0.791,128.854,4,195120,"[Verse 1]\nDid you know I'd go to sleep and leave the lights on?\nHopin' you'd come by and know that I was home, still awake\nBut two years go by and still my light's on\nThis is hard for me to say, but this is all that I can take\n[Chorus]\nIt's the last song I'll ever write for you\nIt's the last time that I'll tell you just how much I really care\nThis is the last song I'll ever sing for you\nYou come looking for the light and it won't be there\nBut I love you\nOh yes, I do\nYes, I do\n[Verse 2]\nAll the times that I spent waitin', wonderin' where you are (Where you are)\nAlways knew the time would come when I would start to wonder why\nNow the time is here, I don't know where you are (Where you are)\nSo I'll write you one more song, but it's the last time that I'll try\n[Chorus]\nIt's the last song I'll ever write for you\nIt's the last time that I'll tell you just how much I really care\nThis is the last song I'll ever sing for you\nYou come looking for the light and it won't be there\nBut I love you\nOh yes, I do\nMmm-hmm-hmm\n[Outro]\nIt's the last song I'll ever write for you (It's the last song)\nIt's the last song I'll ever write for you (It's the last song)\nIt's the last song I'll ever write for you (It's the last song)\nIt's the last song I'll ever write for you (It's the last song)\nIt's the last song I'll ever write for you (It's the last song)"
"The Cover of ""Rolling Stone""",Dr. Hook,,0gJj33ghcMjK7m2ORh0ZZk,59,1972,year,0.614,0.56,9,-8.168,1,0.0699,0.201,0.0,0.214,0.826,142.332,4,172493,
Hummingbird,Seals and Crofts,,73p4o0a14AOyK4SMQmQUgU,41,1972,year,0.403,0.444,2,-9.993,0,0.0287,0.517,0.000964,0.168,0.543,92.781,4,273347,
Dueling Banjos,Deliverance/Eric Weissberg,,,,,,,,,,,,,,,,,,,
Master of Eyes (The Deepness of Your Eyes),Aretha Franklin,,4q3MFOf4knEFp7aG86ejXo,15,1972,year,0.332,0.516,0,-10.805,1,0.0328,0.548,0.0,0.111,0.835,186.075,4,206973,"[Verse 1]\nThe look in your eyes, baby, just turns me on;\nSo inviting to me... You know I feel that they're my home\n(Darling, reach out just for me)\nAnd darling, I had to surrender with no sense of pride;\nYour touch from behind on the shoulder's so tender\n(The deepness of your eyes)\n[Chorus]\nI can't stop loving you baby\n(The deepness of your eyes)\nI feel your loving all the time\n(The deepness of your eyes)\n[Bridge]\nThe wheel of fading fortune's standing\nFor a long, long, long day, yeah, yeah, hey\n[Verse 2]\nPeople say that the eyes tell stories, and they mirror the soul\nTell me, do we reflect the sameness of one, the unity to have and to hold?\n(Darling, reach out just for me)\nI tend our love in quiet seclusion, only you can say\nIf this is love or just an illusion\n(The deepness of your eyes)\n[Chorus]\nI can't stop loving you, baby\n(The deepness of your eyes)\nI feel the loving all the time\n(The deepness of your eyes)\n[Bridge]\nThe wheel of fading fortune's standing\nFor a long, long, winding day, yeah\n[Chorus] (4x)\nI can't stop loving you, baby\n(The deepness of your eyes)\nI feel the loving all the time\n(The deepness of your eyes)"
Yesterday I Had The Blues (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,Teddy Pendergrass,43BQ041w9ryoC6TTVHTc7F,29,1972-01-01,day,0.498,0.516,5,-8.748,1,0.0302,0.631,0.000649,0.0875,0.36,112.351,3,453200,"Yesterday, I had the blues\nI couldn't win\nAll I did was a loss\nBut now\nI got everything\nYou made my poor heart sing\n'Cause I got you baby\nOh, yes I do\nYesterday, yesterday, I had to cry\n(Yesterday I had to cry)\nOh lord\nThings were so bad\nI wanted to die\nBut now it's just a memory\nYou made my poor heart sing\nI'm so glad I got you baby\nOh, yes I am\nYou filled, you filled\nYou filled my heart\nWith so much joy\nI can't tell, I can't tell\nBy the way you make\nYou make me feel\nYou said it\nAnd I said it\nOver and over again\nThis love has, has got to be\nGot to be for real\n[Chorus]\nYesterday, yesterday I had the blues\n(Yesterday I had the blues)\nI was so sad and lonely fool\nBut now\nI got everything\nYou made my poor heart sing\nI'm so glad I got you baby\nOh yeah"
Gudbuy T'Jane,Slade,,13TaidohzokqtEJzspsZSY,30,1972-11-01,day,0.565,0.964,9,-5.227,1,0.0569,0.00179,0.000497,0.0511,0.944,134.589,4,212960,
Aubrey,Bread,,3his1UkcI0rwrniPDR9kTj,59,1972,year,0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,4,219493,"[Verse 1]\nAnd Aubrey was her name\nA not so very ordinary girl, or name\nBut who's to blame\nFor a love that wouldn't bloom?\nFor the hearts that never played in tune?\n[Bridge 1]\nLike a lovely melody that everyone can sing\nTake away the words that rhyme, it doesn't mean a thing\n[Verse 2]\nAnd Aubrey was her name\nWe tripped the light and danced together, to the moon\nBut where was June?\nNo, it never came around\nIf it did, it never made a sound\n[Bridge 2]\nMaybe I was absent or was listening too fast?\nCatching all the words but then the meaning going past\n[Chorus 1]\nBut God, I miss the girl\nAnd I'd go a thousand times around the world, just to be\nCloser to her than to me\n[Verse 3]\nAnd Aubrey was her name\nI never knew her, but I loved her just the same\nI loved her name\nWish that I had found the way\nAnd the reasons that would make her stay\n[Bridge 3]\nI have learned to lead a life apart from all the rest\nIf I can't have the one I want, I'll do without the best"
River Road,Uncledog,,43R5AOa6UbHkU5qs5Udsjl,0,2014-10-11,day,0.632,0.789,2,-7.002,1,0.037,0.498,0.00231,0.0933,0.971,146.023,4,188693,"What's the use in a pocket full of miracles\nYou gotta find them on rainy day\nI believe in the power of the universe\nLike a river gonna take you today\nCome down, come down, come down\nCome down the river with me\nCome on down to the river road\nIt gonna take you away\nIt gonna ease your load\nThe river road, baby\nYou're my river road baby, for free\nBack to back, it's only just beginning\nLord it feels so good\nGonna take ya today\nHe got his lady and she's sitting on a bull frog\nWatching all the fishes just swimmin' away\nCome down, come down, come down\nCome down the river with me\nCome on down to the river road\nIt gonna take you away\nIt gonna ease your load\nThe river road, baby\nYou're my river road baby, for free\nBack to back, it's only just beginning\nLord it feels so good\nGonna take ya today\nHe got his lady and she's sitting on a bull frog\nWatching all the fishes just swimmin' away\nCome down, come down, come down\nCome down the river with me\nCome on down to the river road\nIt gonna take you away\nIt gonna ease your load\nThe river road, baby\nYou're my river road baby, for free"
Mr. Magic Man,Wilson Pickett,,2PThnRtJLm63V54ygHKuQf,19,2016-03-25,day,0.745,0.404,5,-14.016,1,0.0356,0.431,0.0,0.0929,0.759,123.862,4,204933,"[Verse 1]\nI can take the tear and make it dissapear\nWith the wave of my hand\nAnd if you heart is broken apart, I can put it together again\nAnd if you're sick with the misery, you can always count on me\n[Chorus]\nI'm Mr. Magic-Magic, Magic Man\nI'll understand\nWoah now, undestand (Mr. Magic Man)\n[Verse 2]\nI can take a frown and turn it upside down\nAnd make it a smile\nAnd don't you know I can turn it around\nAnd ease the pain awhile\nAnd I'll appear in a puff of smoke (Puff of smoke)\nAll your troubles will become a joke\n[Chorus]\nI'm Mr. Magic-Magic, Magic Man\nWoo, I'll understand\nWoah, I'll undestand (Mr. Magic Man)\n[Bridge]\nAl-a-ka-zip ka-zam (Al-a-ka-zip ka-zam)\nAl-a-ka-zip ka-zam (Al-a-ka-zip ka-zam)\nSure 'nuff got you down\nI spread my spells around, oh!\n[Verse 3]\nI can take a dream and make it really seem\nLike a drеam come true, woah lord\nAnd all of my tricks I pull out of my hat\nI can breatе a rain for you\nI'll be your genie forever\nRub me three times, I'll get it together"
Could It Be I'm Falling in Love,The Spinners,,5i0urffBRKl09GSX2Jhdeh,61,1973,year,0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,207.265,4,249733,"Since I met you\nI've begun to feel so strange\nEvery time I speak your name\nThat's funny\nYou say that you are so helpless too\nThat you don't know what to do\nEach night I pray\nThere will never come a day\nWhen you up and take your love away\nSay you feel the same way too\nAnd I wonder what\nIt is I feel for you\n(Could it be I'm falling in love)\nWith you, baby\n(Could it be I'm falling in love)\nWoo\n(Could it be I'm falling in love)\nWith you\nWith you\nWith you\n(With you)\nI don't need all those things\nThat used to bring me joy\nYou've made me such a happy boy\nAnd honey, you'll always be\nThe only for me\nMeeting you was my destiny\nYou can be sure\nI will never let you down\nWhen you need me\nI'll be around\nAnd darling you'll always be\nThe only for me\nHeaven made you specially\n(Could it be I'm falling in love)\nWith you, baby\n(Could it be I'm falling in love)\nWoo\n(Could it be I'm falling in love)\nWith you\nWith you\nWith you\n(With you)"
I'm Just A Singer (In A Rock And Roll Band),The Moody Blues,,7sXbG2xdtX18rHoXcGosFI,48,1972-11-17,day,0.271,0.852,11,-12.719,0,0.0586,0.185,0.00203,0.0831,0.7,149.62,4,257827,"I'm just a wandering on the face of this earth\nMeeting so many people\nWho are trying to be free\nAnd while I'm traveling I hear so many words\nLanguage barriers broken\nNow we've found the key\nAnd if you want the wind of change\nTo blow about you\nAnd you're the only other person to know, don't tell me\nI'm just a singer in a rock and roll band\nA thousand pictures can be drawn from one word\nOnly who is the artist\nWe got to agree\nA thousand miles can lead so many ways\nJust to know who is driving\nWhat a help it would be\nSo if you want this world of yours\nTo turn about you\nAnd you can see exactly what to do\nPlease tell me\nI'm just a singer in a rock and roll band\nHow can we understand\nRiots by the people for the people\nWho are only destroying themselves\nAnd when you see a frightened\nPerson who is frightened by the\nPeople who are scorching this earth\nI'm just a wandering on the face of this earth\nMeeting so many people\nWho are trying to be free\nAnd while I'm traveling I hear so many words\nLanguage barriers broken\nNow we've found the key\nAnd if you want the wind of change\nTo blow about you\nAnd you're the only other person to know, don't tell me\nI'm just a singer in a rock and roll band"
Daddy's Home,Jermaine Jackson,,74kxBssUzh94itBRiETIRN,37,1972-01-01,day,0.643,0.242,4,-16.532,0,0.03,0.425,0.0,0.0872,0.662,81.329,3,184600,"[Verse 1]\nYou're my love, you're my angel\nYou're the girl of my dreams\nI'd like to thank you\nFor waiting patiently, yeah, yeah\n[Chorus]\nDaddy's home\nYour daddy's home to stay, yeah, yeah\n[Verse 2]\nHow I've waited for this moment\nTo be by your side (To be by your side)\nYour best friend wrote and told me\nYou had teardrops in your eyes, yeah\n[Chorus]\nDaddy's home\nYour daddy's home to stay\n[Bridge]\nIt wasn't on a Sunday\nMonday and Tuesday went by\nIt wasn't on a Tuesday afternoon\nAll I could do was cry\nBut I made a promise that you treasured\nI made it back home to you\n[Verse 2]\nHow I've waited for this moment\nTo be by your side\nYour best friend wrote and told me\nYou had teardrops in your eyes, yeah\n[Chorus]\nDaddy's home\nYour daddy's home to stay, hey, yeah\n[Outro]\nDaddy's home to stay\nI'm not a thousand miles away, yeah, yeah\n(Daddy's home to stay)\nAnd I'm gonna be here, come what may, come what may\n(Daddy's home to stay)\nI'm not a thousand miles away, yeah, yeah, yeah\n(Daddy's home to stay)\nAnd I'm gonna be here, come what may, come what may, yeah, yeah\n(Daddy's home to stay)"
